,OBJECTID,Field1,YM,SIDO,SIGUNGU,X,Y,FranClass,Type,Time,TotalSpent,DisSpent,NumofSpent,NumofDisSpent,POINT_X,POINT_Y,DONG
15319,15320,15320,202007,제주특별자치도,서귀포시,299300,95450,영세,일반한식,04시,110000,0,2,0,126.91468785746792,33.45021627169856,성산읍
15320,15321,15321,202007,제주특별자치도,서귀포시,299350,95150,영세,기타숙박업,04시,30000,0,1,0,126.9152592098199,33.44751636129508,성산읍
15321,15322,15322,202007,제주특별자치도,서귀포시,299400,95200,영세,일반한식,04시,36000,0,1,0,126.91579132233697,33.4479718254585,성산읍
15322,15323,15323,202007,제주특별자치도,서귀포시,299400,95300,영세,유흥주점,04시,430000,0,1,0,126.91578012104117,33.44887336246146,성산읍
15323,15324,15324,202007,제주특별자치도,서귀포시,299400,95300,영세,주점,04시,36000,0,1,0,126.91578012104117,33.44887336246146,성산읍
15324,15325,15325,202007,제주특별자치도,서귀포시,299500,95400,중소2,기타숙박업,04시,280000,0,2,0,126.91684437457671,33.44978428500764,성산읍
15325,15326,15326,202007,제주특별자치도,서귀포시,299600,95400,일반,편의점,04시,1500,0,1,0,126.91791983015302,33.44979366226121,성산읍
15326,15327,15327,202007,제주특별자치도,서귀포시,299700,94150,중소1,편의점,04시,98500,0,6,0,126.91913485923085,33.438533798866516,성산읍
15327,15328,15328,202007,제주특별자치도,서귀포시,300650,97500,영세,슈퍼마켓,04시,121000,0,6,0,126.92897970538074,33.46882387785993,성산읍
15328,15329,15329,202007,제주특별자치도,서귀포시,300700,97550,영세,슈퍼마켓,04시,29000,0,4,0,126.92951201902106,33.46927928553001,성산읍
15329,15330,15330,202007,제주특별자치도,서귀포시,300700,97550,중소1,편의점,04시,116650,0,12,0,126.92951201902106,33.46927928553001,성산읍
15330,15331,15331,202007,제주특별자치도,서귀포시,300800,96500,중소,편의점,04시,97100,0,14,0,126.93070379315424,33.45982239969985,성산읍
15331,15332,15332,202007,제주특별자치도,서귀포시,301050,96900,중소1,편의점,04시,71330,0,9,0,126.933348654104,33.46345168962735,성산읍
15332,15333,15333,202007,제주특별자치도,서귀포시,301100,96700,중소1,제과점,04시,27400,0,4,0,126.93390850938036,33.46165322892846,성산읍
15333,15334,15334,202007,제주특별자치도,서귀포시,301100,96900,영세,중국음식,04시,45000,0,1,0,126.93388646925017,33.46345630963563,성산읍
15334,15335,15335,202007,제주특별자치도,서귀포시,301200,97100,영세,일반한식,04시,51000,0,1,0,126.93494007941078,33.46526862234035,성산읍
15335,15336,15336,202007,제주특별자치도,제주시,230200,80200,영세,슈퍼마켓,05시,255000,0,12,0,126.17456294355827,33.304054862676466,한경면
15336,15337,15337,202007,제주특별자치도,제주시,230650,79850,중소1,편의점,05시,256050,0,24,0,126.17945834265305,33.30097125427593,한경면
15337,15338,15338,202007,제주특별자치도,제주시,231050,85250,중소1,편의점,05시,133400,0,13,0,126.18274213534224,33.34970218861682,한경면
15338,15339,15339,202007,제주특별자치도,제주시,231750,84850,일반,사우나,05시,12500,8000,2,1,126.19033381059411,33.34620685025631,한경면
15339,15340,15340,202007,제주특별자치도,제주시,232600,86900,중소1,편의점,05시,5020,0,1,0,126.19908122279855,33.36481538795013,한경면
15340,15341,15341,202007,제주특별자치도,제주시,234200,88300,영세,슈퍼마켓,05시,9000,0,2,0,126.21600905134724,33.377681129104566,한림읍
15341,15342,15342,202007,제주특별자치도,제주시,235500,89400,중소,편의점,05시,41480,0,11,0,126.229773445316,33.38779496681147,한림읍
15342,15343,15343,202007,제주특별자치도,제주시,235600,78900,영세,편의점,05시,5800,0,2,0,126.2327589832595,33.29317546802929,한경면
15343,15344,15344,202007,제주특별자치도,제주시,235650,89250,중소1,편의점,05시,110340,0,13,0,126.23141235837706,33.386466012859046,한림읍
15344,15345,15345,202007,제주특별자치도,제주시,236400,90000,영세,편의점,05시,19020,0,2,0,126.23933385721226,33.39334009969426,한림읍
15345,15346,15346,202007,제주특별자치도,제주시,236450,89950,중소1,편의점,05시,42800,0,5,0,126.23988015601391,33.392897074676135,한림읍
15346,15347,15347,202007,제주특별자치도,제주시,236600,90200,중소1,편의점,05시,89350,0,8,0,126.24144646701693,33.395173109164716,한림읍
15347,15348,15348,202007,제주특별자치도,서귀포시,236750,70700,영세,기타숙박업,05시,50000,0,1,0,126.2465769062796,33.21944338695007,대정읍
15348,15349,15349,202007,제주특별자치도,서귀포시,236750,70700,영세,일반한식,05시,51000,0,1,0,126.2465769062796,33.21944338695007,대정읍
15349,15350,15350,202007,제주특별자치도,제주시,236750,82000,영세,편의점,05시,7070,0,1,0,126.24454156695387,33.32129037898188,한경면
15350,15351,15351,202007,제주특별자치도,제주시,236800,86250,영세,상품권,05시,260000,0,2,0,126.24431042429005,33.35960278937665,한림읍
15351,15352,15352,202007,제주특별자치도,제주시,236800,90400,중소2,편의점,05시,116190,4500,12,1,126.24355916544066,33.39700608601108,한림읍
15352,15353,15353,202007,제주특별자치도,서귀포시,236850,71450,중소,편의점,05시,50100,0,8,0,126.24751453392842,33.22621829927445,대정읍
15353,15354,15354,202007,제주특별자치도,서귀포시,236900,70700,중소,사우나,05시,7000,0,1,0,126.24818538282996,33.219466028330515,대정읍
15354,15355,15355,202007,제주특별자치도,제주시,236900,90400,영세,일반한식,05시,62000,0,1,0,126.24463365765719,33.397021279463466,한림읍
15355,15356,15356,202007,제주특별자치도,서귀포시,237150,70800,영세,일반한식,05시,10000,0,1,0,126.2508482583823,33.220405029295776,대정읍
15356,15357,15357,202007,제주특별자치도,서귀포시,237200,70750,영세,편의점,05시,140400,0,24,0,126.25139338335457,33.21996190493615,대정읍
15357,15358,15358,202007,제주특별자치도,서귀포시,237200,70900,영세,유흥주점,05시,290000,0,1,0,126.25136650558173,33.22131387143015,대정읍
15358,15359,15359,202007,제주특별자치도,서귀포시,237200,70900,영세,일반한식,05시,42000,0,1,0,126.25136650558173,33.22131387143015,대정읍
15359,15360,15360,202007,제주특별자치도,서귀포시,237200,70900,중소1,편의점,05시,87250,9000,11,1,126.25136650558173,33.22131387143015,대정읍
15360,15361,15361,202007,제주특별자치도,서귀포시,237200,71600,중소,편의점,05시,161790,0,22,0,126.2512410551836,33.22762304366217,대정읍
15361,15362,15362,202007,제주특별자치도,서귀포시,237250,70350,중소,편의점,05시,115550,0,7,0,126.25200118846233,33.21636418763653,대정읍
15362,15363,15363,202007,제주특별자치도,서귀포시,237250,70900,영세,일반한식,05시,14000,0,1,0,126.25190267784637,33.22132140020614,대정읍
15363,15364,15364,202007,제주특별자치도,서귀포시,237250,71100,중소1,편의점,05시,81650,0,13,0,126.25186684907364,33.223124022720384,대정읍
15364,15365,15365,202007,제주특별자치도,서귀포시,237250,71350,영세,기타레져업,05시,27100,0,8,0,126.25182206013542,33.225377298737406,대정읍
15365,15366,15366,202007,제주특별자치도,서귀포시,237300,70850,영세,기타레져업,05시,45000,0,8,0,126.25244780240783,33.22087827218883,대정읍
15366,15367,15367,202007,제주특별자치도,서귀포시,237300,70900,영세,일반한식,05시,118000,0,3,0,126.25243884919401,33.221328927563995,대정읍
15367,15368,15368,202007,제주특별자치도,서귀포시,237350,71600,중소,편의점,05시,59050,0,6,0,126.25284968568472,33.22764562915572,대정읍
15368,15369,15369,202007,제주특별자치도,서귀포시,237400,70850,중소,편의점,05시,16500,0,2,0,126.25352014120165,33.22089331888094,대정읍
15369,15370,15370,202007,제주특별자치도,서귀포시,237400,70950,중소1,편의점,05시,47540,0,9,0,126.25350224451861,33.22179462999608,대정읍
15370,15371,15371,202007,제주특별자치도,서귀포시,237400,71400,영세,기계공구,05시,5000,0,1,0,126.25342169944206,33.225850531886934,대정읍
15371,15372,15372,202007,제주특별자치도,서귀포시,237450,71300,중소2,슈퍼마켓,05시,52600,0,3,0,126.25397579407222,33.22495674175622,대정읍
15372,15373,15373,202007,제주특별자치도,제주시,237500,90900,중소1,편의점,05시,96400,0,8,0,126.25099040262238,33.401618670270295,한림읍
15373,15374,15374,202007,제주특별자치도,서귀포시,237550,71000,영세,기계공구,05시,30000,0,1,0,126.25510183009162,33.22226783959466,대정읍
15374,15375,15375,202007,제주특별자치도,제주시,237600,91050,중소1,편의점,05시,190150,0,16,0,126.25203790217199,33.402985729058294,한림읍
15375,15376,15376,202007,제주특별자치도,서귀포시,237700,69800,중소,편의점,05시,39700,0,7,0,126.25692468330875,33.21147460465303,대정읍
15376,15377,15377,202007,제주특별자치도,서귀포시,237700,70700,영세,편의점,05시,18600,0,3,0,126.25676395651283,33.219586432963965,대정읍
15377,15378,15378,202007,제주특별자치도,서귀포시,237700,71000,영세,유흥주점,05시,200000,0,1,0,126.25671036631049,33.22229037291002,대정읍
15378,15379,15379,202007,제주특별자치도,서귀포시,237700,71300,중소1,편의점,05시,269800,0,34,0,126.25665676896868,33.224994312497714,대정읍
15379,15380,15380,202007,제주특별자치도,서귀포시,237750,71100,영세,사우나,05시,286500,0,4,0,126.25722868541449,33.223199192932384,대정읍
15380,15381,15381,202007,제주특별자치도,서귀포시,237850,71100,중소1,편의점,05시,265170,0,29,0,126.25830105470443,33.22321419908266,대정읍
15381,15382,15382,202007,제주특별자치도,서귀포시,237950,75700,중소,편의점,05시,33820,0,2,0,126.25855203944487,33.26468950836237,대정읍
15382,15383,15383,202007,제주특별자치도,서귀포시,238450,71400,영세,스포츠레져용품,05시,84000,0,3,0,126.2646819366518,33.226007994002416,대정읍
15383,15384,15384,202007,제주특별자치도,제주시,238500,92250,영세,일반한식,05시,22000,0,1,0,126.26149376810241,33.41393695884759,한림읍
15384,15385,15385,202007,제주특별자치도,제주시,238500,92400,중소1,편의점,05시,41000,0,10,0,126.26146684798863,33.415288889899365,한림읍
15385,15386,15386,202007,제주특별자치도,제주시,238500,92450,영세,기타음료식품,05시,9000,0,1,0,126.26145787427944,33.41573953351368,한림읍
15386,15387,15387,202007,제주특별자치도,제주시,238500,92450,중소,편의점,05시,133870,0,20,0,126.26145787427944,33.41573953351368,한림읍
15387,15388,15388,202007,제주특별자치도,제주시,238600,91850,중소1,편의점,05시,216720,0,21,0,126.26264020996899,33.41034685093791,한림읍
15388,15389,15389,202007,제주특별자치도,제주시,238650,91600,일반,슈퍼마켓,05시,54100,0,4,0,126.2632223559805,33.40810114740055,한림읍
15389,15390,15390,202007,제주특별자치도,제주시,238650,92250,영세,일반한식,05시,26000,0,1,0,126.2631058332128,33.413959523852604,한림읍
15390,15391,15391,202007,제주특별자치도,제주시,238650,92500,중소1,편의점,05시,239320,0,24,0,126.26306100818204,33.41621274364227,한림읍
15391,15392,15392,202007,제주특별자치도,제주시,238650,92600,영세,사우나,05시,10000,0,1,0,126.26304307655812,33.41711403131025,한림읍
15392,15393,15393,202007,제주특별자치도,제주시,238700,92600,중소,편의점,05시,32800,0,3,0,126.26358045134405,33.41712154904145,한림읍
15393,15394,15394,202007,제주특별자치도,제주시,238750,91750,영세,주점,05시,57000,0,1,0,126.26427012503409,33.40946810951321,한림읍
15394,15395,15395,202007,제주특별자치도,제주시,238750,92050,중소,기타레져업,05시,58900,0,13,0,126.26421637873294,33.412171977379984,한림읍
15395,15396,15396,202007,제주특별자치도,제주시,238800,91850,중소2,기타레져업,05시,6000,0,1,0,126.26478954416831,33.41037691019192,한림읍
15396,15397,15397,202007,제주특별자치도,제주시,238800,92100,중소1,편의점,05시,231850,0,21,0,126.26474476853834,33.4126301338174,한림읍
15397,15398,15398,202007,제주특별자치도,제주시,238800,92500,중소1,편의점,05시,119870,0,9,0,126.26467311640658,33.41623528924422,한림읍
15398,15399,15399,202007,제주특별자치도,제주시,238800,92550,중소,편의점,05시,51140,0,8,0,126.26466415899863,33.41668593340195,한림읍
15399,15400,15400,202007,제주특별자치도,제주시,238800,92700,중소1,편의점,05시,17550,0,5,0,126.26463728575031,33.41803786656806,한림읍
15400,15401,15401,202007,제주특별자치도,제주시,238900,89100,영세,편의점,05시,6920,0,1,0,126.26635611148153,33.385606394616296,한림읍
15401,15402,15402,202007,제주특별자치도,제주시,238900,91600,중소1,편의점,05시,10400,0,1,0,126.26590895544227,33.40813869989298,한림읍
15402,15403,15403,202007,제주특별자치도,제주시,239000,92800,중소1,일반한식,05시,97000,0,4,0,126.26676891704598,33.418969185263116,한림읍
15403,15404,15404,202007,제주특별자치도,제주시,239100,81500,중소1,편의점,05시,184450,0,23,0,126.26985946303974,33.31713754526226,한경면
15404,15405,15405,202007,제주특별자치도,제주시,239150,92700,중소1,편의점,05시,336270,0,35,0,126.26839895730929,33.418090394427885,한림읍
15405,15406,15406,202007,제주특별자치도,제주시,239350,91350,일반,주유소,05시,50000,0,2,0,126.27078946005965,33.40595291546351,한림읍
15406,15407,15407,202007,제주특별자치도,제주시,239500,94650,영세,편의점,05시,31000,0,3,0,126.27181263899271,33.43571797532649,한림읍
15407,15408,15408,202007,제주특별자치도,제주시,239750,84000,일반,골프경기장,05시,131000,0,2,0,126.27639409411478,33.33976713430475,한경면
15408,15409,15409,202007,제주특별자치도,서귀포시,239850,76350,영세,편의점,05시,7200,0,1,0,126.27882199729443,33.27083170616121,대정읍
15409,15410,15410,202007,제주특별자치도,서귀포시,239850,78250,중소1,편의점,05시,85280,0,6,0,126.27848611598229,33.28795669768088,대정읍
15410,15411,15411,202007,제주특별자치도,제주시,239950,89900,영세,편의점,05시,67200,0,9,0,126.27749486951586,33.39297373679196,한림읍
15411,15412,15412,202007,제주특별자치도,제주시,240050,93200,영세,기타숙박업,05시,55000,0,1,0,126.27798297602861,33.42273141570396,한림읍
15412,15413,15413,202007,제주특별자치도,제주시,240250,94850,영세,슈퍼마켓,05시,9600,0,1,0,126.27983949729324,33.4376325672792,한림읍
15413,15414,15414,202007,제주특별자치도,서귀포시,240900,79400,일반,콘도,05시,7260768,0,22,0,126.28955236839514,33.29847730979567,안덕면
15414,15415,15415,202007,제주특별자치도,제주시,241300,94600,중소2,편의점,05시,2400,0,1,0,126.29117130418993,33.435535261817726,한림읍
15415,15416,15416,202007,제주특별자치도,제주시,241300,95350,일반,편의점,05시,9000,0,1,0,126.29103887950852,33.44229499587746,한림읍
15416,15417,15417,202007,제주특별자치도,제주시,241450,85950,영세,편의점,05시,4500,0,1,0,126.29430646354919,33.35759454971676,한림읍
15417,15418,15418,202007,제주특별자치도,서귀포시,241650,73850,일반,사우나,05시,710000,0,9,0,126.29857202585538,33.24856420605198,안덕면
15418,15419,15419,202007,제주특별자치도,제주시,241750,85850,중소1,편의점,05시,47400,0,5,0,126.2975461094034,33.356737427115,한림읍
15419,15420,15420,202007,제주특별자치도,제주시,241750,92750,중소1,편의점,05시,157720,0,12,0,126.29633431380947,33.41892768659933,한림읍
15420,15421,15421,202007,제주특별자치도,서귀포시,241950,78500,중소,편의점,05시,9600,0,7,0,126.30097927623207,33.290519885449065,안덕면
15421,15422,15422,202007,제주특별자치도,서귀포시,242100,74100,중소,편의점,05시,116210,0,15,0,126.30335568358113,33.25088343090828,안덕면
15422,15423,15423,202007,제주특별자치도,서귀포시,242100,77950,중소1,편의점,05시,28100,0,4,0,126.30268500650119,33.28558457579898,안덕면
15423,15424,15424,202007,제주특별자치도,서귀포시,242150,73250,중소,편의점,05시,12000,0,2,0,126.30403991975517,33.24322941960931,안덕면
15424,15425,15425,202007,제주특별자치도,서귀포시,242200,71600,영세,스포츠레져용품,05시,132000,0,3,0,126.30486303002306,33.22836471623376,안덕면
15425,15426,15426,202007,제주특별자치도,서귀포시,242350,71650,중소,편의점,05시,236320,0,26,0,126.30646304052746,33.228837277488736,안덕면
15426,15427,15427,202007,제주특별자치도,서귀포시,242400,72600,중소,편의점,05시,13450,0,4,0,126.30683438266063,33.23740725624874,안덕면
15427,15428,15428,202007,제주특별자치도,서귀포시,242450,71550,영세,편의점,05시,44350,0,6,0,126.30755285356443,33.227950525063754,안덕면
15428,15429,15429,202007,제주특별자치도,서귀포시,242500,72300,영세,편의점,05시,12000,0,1,0,126.30795899881274,33.234717835104675,안덕면
15429,15430,15430,202007,제주특별자치도,서귀포시,242600,79300,중소1,편의점,05시,15940,1140,3,1,126.3078161017181,33.297825596185916,안덕면
15430,15431,15431,202007,제주특별자치도,제주시,242600,95750,영세,편의점,05시,111700,0,10,0,126.30494486523197,33.44609188859801,애월읍
15431,15432,15432,202007,제주특별자치도,제주시,242600,96050,중소1,편의점,05시,45000,0,1,0,126.30489230698929,33.44879579784673,애월읍
15432,15433,15433,202007,제주특별자치도,제주시,242650,153050,중소1,편의점,05시,52100,0,6,0,126.29531856514245,33.962523102123804,추자면
15433,15434,15434,202007,제주특별자치도,제주시,242750,95950,중소,편의점,05시,110520,0,8,0,126.30652255705901,33.44791651483851,애월읍
15434,15435,15435,202007,제주특별자치도,제주시,243250,97450,영세,노래방,05시,95000,0,1,0,126.31163653340707,33.461509342155516,애월읍
15435,15436,15436,202007,제주특별자치도,제주시,243300,97500,중소2,편의점,05시,4280,0,2,0,126.31216546875474,33.46196731057112,애월읍
15436,15437,15437,202007,제주특별자치도,제주시,243650,97750,중소2,주유소,05시,25000,0,1,0,126.31588558954722,33.46427172119701,애월읍
15437,15438,15438,202007,제주특별자치도,서귀포시,243700,80150,중소2,편의점,05시,91780,0,15,0,126.31947574034888,33.30564699407365,안덕면
15438,15439,15439,202007,제주특별자치도,서귀포시,243750,79700,중소2,편의점,05시,194600,0,38,0,126.3200901540197,33.30159825507163,안덕면
15439,15440,15440,202007,제주특별자치도,제주시,243950,97800,중소,편의점,05시,77750,0,6,0,126.31910298329511,33.46476612737112,애월읍
15440,15441,15441,202007,제주특별자치도,서귀포시,244050,78250,일반,주유소,05시,118000,0,3,0,126.32356005316082,33.288572368522544,안덕면
15441,15442,15442,202007,제주특별자치도,제주시,244050,97750,중소1,편의점,05시,116720,0,17,0,126.32018703969332,33.464330038569074,애월읍
15442,15443,15443,202007,제주특별자치도,제주시,244150,83400,일반,골프경기장,05시,50000,0,1,0,126.32374585026861,33.335005422123196,한림읍
15443,15444,15444,202007,제주특별자치도,서귀포시,244450,78050,일반,편의점,05시,32220,0,1,0,126.32788723603372,33.286827477429576,안덕면
15444,15445,15445,202007,제주특별자치도,서귀포시,244650,73550,중소1,편의점,05시,8800,0,2,0,126.33080480426109,33.24629594945328,안덕면
15445,15446,15446,202007,제주특별자치도,서귀포시,244900,74050,일반,편의점,05시,7000,0,1,0,126.33340106265995,33.25083861175349,안덕면
15446,15447,15447,202007,제주특별자치도,서귀포시,244900,74050,중소1,편의점,05시,9000,0,1,0,126.33340106265995,33.25083861175349,안덕면
15447,15448,15448,202007,제주특별자치도,서귀포시,245050,73550,중소,편의점,05시,117920,0,13,0,126.33509557894797,33.246353417984025,안덕면
15448,15449,15449,202007,제주특별자치도,서귀포시,245100,73550,영세,기타회원제형태업소,05시,48000,0,2,0,126.33563192690414,33.24636059115166,안덕면
15449,15450,15450,202007,제주특별자치도,서귀포시,245100,73600,중소,편의점,05시,136150,0,15,0,126.33562339139013,33.24681126467938,안덕면
15450,15451,15451,202007,제주특별자치도,서귀포시,245150,72750,영세,일반한식,05시,3000,0,1,0,126.33630477432457,33.23915698199909,안덕면
15451,15452,15452,202007,제주특별자치도,서귀포시,245200,79800,영세,편의점,05시,10600,0,1,0,126.33563688881608,33.302708860283786,안덕면
15452,15453,15453,202007,제주특별자치도,제주시,245600,97500,영세,편의점,05시,10000,0,1,0,126.33689827250438,33.46230132272108,애월읍
15453,15454,15454,202007,제주특별자치도,서귀포시,245700,80600,영세,편의점,05시,5000,0,1,0,126.34086737922115,33.30999129528988,안덕면
15454,15455,15455,202007,제주특별자치도,서귀포시,245700,80600,일반,주유소,05시,80000,0,2,0,126.34086737922115,33.30999129528988,안덕면
15455,15456,15456,202007,제주특별자치도,제주시,245700,97950,중소2,편의점,05시,74220,0,8,0,126.33789627029817,33.466371654982616,애월읍
15456,15457,15457,202007,제주특별자치도,제주시,245850,96000,영세,서양음식,05시,51050,0,3,0,126.33984411951361,33.448817561634456,애월읍
15457,15458,15458,202007,제주특별자치도,서귀포시,246150,81450,중소,편의점,05시,47600,0,3,0,126.3455534313553,33.31771705681838,안덕면
15458,15459,15459,202007,제주특별자치도,제주시,246250,97800,일반,주유소,05시,22804920,0,238,0,126.34383667026864,33.46509878006523,애월읍
15459,15460,15460,202007,제주특별자치도,서귀포시,246350,78500,일반,골프경기장,05시,19700,0,2,0,126.34820155095753,33.2911559649878,안덕면
15460,15461,15461,202007,제주특별자치도,서귀포시,246400,83950,일반,골프경기장,05시,786000,0,10,0,126.34781244123604,33.34028625041879,안덕면
15461,15462,15462,202007,제주특별자치도,제주시,246750,97900,중소,편의점,05시,32700,0,6,0,126.34919653875897,33.466071764149106,애월읍
15462,15463,15463,202007,제주특별자치도,서귀포시,246800,77750,일반,주유소,05시,20000,0,1,0,126.35315807279264,33.28445989364975,안덕면
15463,15464,15464,202007,제주특별자치도,제주시,247050,98000,중소1,편의점,05시,203910,0,27,0,126.35240570578276,33.46701597397201,애월읍
15464,15465,15465,202007,제주특별자치도,제주시,247250,98050,중소2,LPG,05시,27000,0,2,0,126.35454802650519,33.46749518126493,애월읍
15465,15466,15466,202007,제주특별자치도,제주시,247250,98900,영세,기타숙박업,05시,40000,0,1,0,126.35440333613731,33.475156422520016,애월읍
15466,15467,15467,202007,제주특별자치도,제주시,247450,99250,중소,편의점,05시,38820,0,4,0,126.35649485461528,33.47833956872103,애월읍
15467,15468,15468,202007,제주특별자치도,서귀포시,247900,72200,영세,슈퍼마켓,05시,56000,0,1,0,126.36589393544637,33.2345902251665,안덕면
15468,15469,15469,202007,제주특별자치도,제주시,248200,96550,영세,기타숙박업,05시,60000,0,1,0,126.36501818722053,33.454110338932196,애월읍
15469,15470,15470,202007,제주특별자치도,제주시,248250,99150,중소,편의점,05시,11800,0,1,0,126.36511625082747,33.47755195343109,애월읍
15470,15471,15471,202007,제주특별자치도,서귀포시,248450,75600,영세,슈퍼마켓,05시,18200,0,2,0,126.37122510036379,33.265313843136376,안덕면
15471,15472,15472,202007,제주특별자치도,제주시,248550,98500,중소1,편의점,05시,116750,0,10,0,126.36845263189694,33.471735805625826,애월읍
15472,15473,15473,202007,제주특별자치도,제주시,248600,99150,중소1,편의점,05시,27000,0,3,0,126.36888068673784,33.477601512245535,애월읍
15473,15474,15474,202007,제주특별자치도,제주시,248800,98600,중소,편의점,05시,32400,0,3,0,126.3711244885932,33.47267246891335,애월읍
15474,15475,15475,202007,제주특별자치도,제주시,249200,98800,영세,슈퍼마켓,05시,119600,0,9,0,126.37539285877548,33.47453154574649,애월읍
15475,15476,15476,202007,제주특별자치도,제주시,249400,99850,중소1,편의점,05시,44750,0,6,0,126.37736760939265,33.4840236800764,애월읍
15476,15477,15477,202007,제주특별자치도,제주시,249500,99050,중소,유아원,05시,240000,0,1,0,126.378577482997,33.47682709281511,애월읍
15477,15478,15478,202007,제주특별자치도,제주시,249600,98900,영세,스포츠레져용품,05시,246000,0,8,0,126.3796781808831,33.475489147294546,애월읍
15478,15479,15479,202007,제주특별자치도,제주시,249850,95500,영세,슈퍼마켓,05시,26300,0,2,0,126.38293562381904,33.44487879163871,애월읍
15479,15480,15480,202007,제주특별자치도,서귀포시,250000,81150,일반,골프경기장,05시,388800,0,6,0,126.3869363636151,33.315556099060544,안덕면
15480,15481,15481,202007,제주특별자치도,서귀포시,250200,73400,영세,기타음료식품,05시,23200,0,5,0,126.3903651501379,33.245728060364016,하예동
15481,15482,15482,202007,제주특별자치도,서귀포시,250200,75500,중소2,주유소,05시,38000,31000,2,1,126.39001830266608,33.26465683169069,상예동
15482,15483,15483,202007,제주특별자치도,서귀포시,250250,73500,영세,슈퍼마켓,05시,8750,0,4,0,126.39088500546232,33.24663636637366,하예동
15483,15484,15484,202007,제주특별자치도,제주시,250300,96100,중소1,편의점,05시,69520,0,11,0,126.3876738625283,33.450349784360014,애월읍
15484,15485,15485,202007,제주특별자치도,서귀포시,250500,75450,중소,편의점,05시,5600,0,2,0,126.39324539672337,33.26424775031601,상예동
15485,15486,15486,202007,제주특별자치도,서귀포시,250900,83100,일반,골프경기장,05시,39000,0,1,0,126.3962768546065,33.33325764090102,안덕면
15486,15487,15487,202007,제주특별자치도,제주시,251200,99650,중소1,편의점,05시,34800,0,6,0,126.39676240517305,33.48247278765328,애월읍
15487,15488,15488,202007,제주특별자치도,서귀포시,251250,74450,일반,기타숙박업,05시,153000,0,1,0,126.40145655326428,33.25533765007213,상예동
15488,15489,15489,202007,제주특별자치도,제주시,251450,99350,영세,편의점,05시,67100,0,8,0,126.39950116873857,33.4798034936243,애월읍
15489,15490,15490,202007,제주특별자치도,서귀포시,251550,73800,일반,골프경기장,05시,795000,0,5,0,126.40478145497863,33.24951999807708,색달동
15490,15491,15491,202007,제주특별자치도,제주시,251550,99400,중소1,편의점,05시,103900,0,14,0,126.40056849158574,33.48026803815882,애월읍
15491,15492,15492,202007,제주특별자치도,제주시,251750,99350,중소,편의점,05시,90100,0,8,0,126.40272796663623,33.47984508702029,애월읍
15492,15493,15493,202007,제주특별자치도,제주시,251950,92750,영세,기타숙박업,05시,50000,0,1,0,126.40596696380801,33.42038378429462,애월읍
15493,15494,15494,202007,제주특별자치도,제주시,251950,99400,중소2,편의점,05시,32400,3910,5,1,126.40487091435932,33.48032344107542,애월읍
15494,15495,15495,202007,제주특별자치도,제주시,251950,99500,중소1,편의점,05시,186220,0,20,0,126.40485440853661,33.48122478423921,애월읍
15495,15496,15496,202007,제주특별자치도,서귀포시,252050,73650,일반,특급호텔,05시,177800,0,3,0,126.41016978154947,33.248236557733684,색달동
15496,15497,15497,202007,제주특별자치도,서귀포시,252150,73800,일반,편의점,05시,30100,0,8,0,126.41121809506666,33.249602325627414,색달동
15497,15498,15498,202007,제주특별자치도,서귀포시,252300,73950,일반,편의점,05시,110900,0,16,0,126.41280283741652,33.250974926080325,색달동
15498,15499,15499,202007,제주특별자치도,제주시,252300,99850,중소2,기타숙박업,05시,360000,0,1,0,126.40856143349575,33.48442784811585,애월읍
15499,15500,15500,202007,제주특별자치도,서귀포시,252350,74700,일반,편의점,05시,111300,0,17,0,126.41321714220061,33.25774211778673,색달동
15500,15501,15501,202007,제주특별자치도,서귀포시,252500,78100,일반,콘도,05시,1509000,0,2,0,126.41427302004342,33.288409483867056,색달동
15501,15502,15502,202007,제주특별자치도,제주시,252550,99850,중소,편의점,05시,74770,0,8,0,126.41125058527781,33.48446232309527,애월읍
15502,15503,15503,202007,제주특별자치도,제주시,252600,100000,중소,편의점,05시,113000,0,15,0,126.41176375991192,33.48582123048637,애월읍
15503,15504,15504,202007,제주특별자치도,제주시,252800,99550,중소,편의점,05시,129360,0,13,0,126.41398898338852,33.481792698395154,애월읍
15504,15505,15505,202007,제주특별자치도,제주시,252850,100050,영세,기타음료식품,05시,5400,0,1,0,126.4144447529016,33.48630631012634,애월읍
15505,15506,15506,202007,제주특별자치도,제주시,252850,100050,중소,편의점,05시,42560,0,9,0,126.4144447529016,33.48630631012634,애월읍
15506,15507,15507,202007,제주특별자치도,제주시,252900,99650,중소1,편의점,05시,206600,0,16,0,126.41504821229732,33.482707794607855,애월읍
15507,15508,15508,202007,제주특별자치도,제주시,253000,100200,중소,스포츠레져용품,05시,400500,0,18,0,126.41603369073222,33.487678947929915,애월읍
15508,15509,15509,202007,제주특별자치도,서귀포시,253000,74100,영세,편의점,05시,62250,0,7,0,126.42028809934261,33.2524225369192,중문동
15509,15510,15510,202007,제주특별자치도,제주시,253000,99850,중소1,편의점,05시,35200,0,4,0,126.41609107023086,33.48452423038539,애월읍
15510,15511,15511,202007,제주특별자치도,서귀포시,253050,74100,중소,일반한식,05시,451000,0,12,0,126.42082450748231,33.25242934444099,중문동
